State,County,cooling system type,climate zone,PUE mean
Missouri,Iron County,10,4A,2.1151
Missouri,Iron County,11,4A,1.28235
Missouri,Iron County,12,4A,1.43915
Missouri,Iron County,13,4A,1.36535
Missouri,Iron County,14,4A,1.5873
Missouri,Jackson County,1,4A,1.17335
Missouri,Jackson County,2,4A,1.14975
Missouri,Jackson County,3,4A,1.5183
Missouri,Jackson County,4,4A,1.3989
Missouri,Jackson County,5,4A,1.62745
Missouri,Jackson County,6,4A,1.5598
Missouri,Jackson County,7,4A,1.77255
Missouri,Jackson County,8,4A,1.8474
Missouri,Jackson County,9,4A,1.9314
Missouri,Jackson County,10,4A,2.1151
Missouri,Jackson County,11,4A,1.28235
Missouri,Jackson County,12,4A,1.43915
Missouri,Jackson County,13,4A,1.36535
Missouri,Jackson County,14,4A,1.5873
Missouri,Jasper County,1,4A,1.17335
Missouri,Jasper County,2,4A,1.14975
Missouri,Jasper County,3,4A,1.5183
Missouri,Jasper County,4,4A,1.3989
Missouri,Jasper County,5,4A,1.62745
Missouri,Jasper County,6,4A,1.5598
Missouri,Jasper County,7,4A,1.77255
Missouri,Jasper County,8,4A,1.8474
Missouri,Jasper County,9,4A,1.9314
Missouri,Jasper County,10,4A,2.1151
Missouri,Jasper County,11,4A,1.28235
Missouri,Jasper County,12,4A,1.43915
Missouri,Jasper County,13,4A,1.36535
Missouri,Jasper County,14,4A,1.5873
Missouri,Jefferson County,1,4A,1.17335
Missouri,Jefferson County,2,4A,1.14975
Missouri,Jefferson County,3,4A,1.5183
Missouri,Jefferson County,4,4A,1.3989
Missouri,Jefferson County,5,4A,1.62745
Missouri,Jefferson County,6,4A,1.5598
Missouri,Jefferson County,7,4A,1.77255
Missouri,Jefferson County,8,4A,1.8474
Missouri,Jefferson County,9,4A,1.9314
Missouri,Jefferson County,10,4A,2.1151
Missouri,Jefferson County,11,4A,1.28235
Missouri,Jefferson County,12,4A,1.43915
Missouri,Jefferson County,13,4A,1.36535
Missouri,Jefferson County,14,4A,1.5873
Missouri,Johnson County,1,4A,1.17335
Missouri,Johnson County,2,4A,1.14975
Missouri,Johnson County,3,4A,1.5183
Missouri,Johnson County,4,4A,1.3989
Missouri,Johnson County,5,4A,1.62745
Missouri,Johnson County,6,4A,1.5598
Missouri,Johnson County,7,4A,1.77255
Missouri,Johnson County,8,4A,1.8474
Missouri,Johnson County,9,4A,1.9314
Missouri,Johnson County,10,4A,2.1151
Missouri,Johnson County,11,4A,1.28235
Missouri,Johnson County,12,4A,1.43915
Missouri,Johnson County,13,4A,1.36535
Missouri,Johnson County,14,4A,1.5873
Missouri,Knox County,1,5A,1.1682
Missouri,Knox County,2,5A,1.1452
Missouri,Knox County,3,5A,1.51165
Missouri,Knox County,4,5A,1.3967
Missouri,Knox County,5,5A,1.62645
Missouri,Knox County,6,5A,1.5239
Missouri,Knox County,7,5A,1.71935
Missouri,Knox County,8,5A,1.84215
Missouri,Knox County,9,5A,1.8685
Missouri,Knox County,10,5A,2.0975
Missouri,Knox County,11,5A,1.2394
Missouri,Knox County,12,5A,1.42885
Missouri,Knox County,13,5A,1.3582
Missouri,Knox County,14,5A,1.5709
Missouri,Laclede County,1,4A,1.17335
Missouri,Laclede County,2,4A,1.14975
Missouri,Laclede County,3,4A,1.5183
Missouri,Laclede County,4,4A,1.3989
Missouri,Laclede County,5,4A,1.62745
Missouri,Laclede County,6,4A,1.5598
Missouri,Laclede County,7,4A,1.77255
Missouri,Laclede County,8,4A,1.8474
Missouri,Laclede County,9,4A,1.9314
Missouri,Laclede County,10,4A,2.1151
Missouri,Laclede County,11,4A,1.28235
Missouri,Laclede County,12,4A,1.43915
Missouri,Laclede County,13,4A,1.36535
Missouri,Laclede County,14,4A,1.5873
Missouri,Lafayette County,1,4A,1.17335
Missouri,Lafayette County,2,4A,1.14975
Missouri,Lafayette County,3,4A,1.5183
Missouri,Lafayette County,4,4A,1.3989
Missouri,Lafayette County,5,4A,1.62745
Missouri,Lafayette County,6,4A,1.5598
Missouri,Lafayette County,7,4A,1.77255
Missouri,Lafayette County,8,4A,1.8474
Missouri,Lafayette County,9,4A,1.9314
Missouri,Lafayette County,10,4A,2.1151
Missouri,Lafayette County,11,4A,1.28235
Missouri,Lafayette County,12,4A,1.43915
Missouri,Lafayette County,13,4A,1.36535
Missouri,Lafayette County,14,4A,1.5873
Missouri,Lawrence County,1,4A,1.17335
Missouri,Lawrence County,2,4A,1.14975
Missouri,Lawrence County,3,4A,1.5183
Missouri,Lawrence County,4,4A,1.3989
Missouri,Lawrence County,5,4A,1.62745
Missouri,Lawrence County,6,4A,1.5598
Missouri,Lawrence County,7,4A,1.77255
Missouri,Lawrence County,8,4A,1.8474
Missouri,Lawrence County,9,4A,1.9314
Missouri,Lawrence County,10,4A,2.1151
Missouri,Lawrence County,11,4A,1.28235
Missouri,Lawrence County,12,4A,1.43915
Missouri,Lawrence County,13,4A,1.36535
Missouri,Lawrence County,14,4A,1.5873
Missouri,Lewis County,1,5A,1.1682
Missouri,Lewis County,2,5A,1.1452
Missouri,Lewis County,3,5A,1.51165
Missouri,Lewis County,4,5A,1.3967
Missouri,Lewis County,5,5A,1.62645
Missouri,Lewis County,6,5A,1.5239
Missouri,Lewis County,7,5A,1.71935
Missouri,Lewis County,8,5A,1.84215
Missouri,Lewis County,9,5A,1.8685
Missouri,Lewis County,10,5A,2.0975
Missouri,Lewis County,11,5A,1.2394
Missouri,Lewis County,12,5A,1.42885
Missouri,Lewis County,13,5A,1.3582
Missouri,Lewis County,14,5A,1.5709
Missouri,Lincoln County,1,4A,1.17335
Missouri,Lincoln County,2,4A,1.14975
Missouri,Lincoln County,3,4A,1.5183
Missouri,Lincoln County,4,4A,1.3989
Missouri,Lincoln County,5,4A,1.62745
Missouri,Lincoln County,6,4A,1.5598
Missouri,Lincoln County,7,4A,1.77255
Missouri,Lincoln County,8,4A,1.8474
Missouri,Lincoln County,9,4A,1.9314
Missouri,Lincoln County,10,4A,2.1151
Missouri,Lincoln County,11,4A,1.28235
Missouri,Lincoln County,12,4A,1.43915
Missouri,Lincoln County,13,4A,1.36535
Missouri,Lincoln County,14,4A,1.5873
Missouri,Linn County,1,5A,1.1682
Missouri,Linn County,2,5A,1.1452
Missouri,Linn County,3,5A,1.51165
Missouri,Linn County,4,5A,1.3967
Missouri,Linn County,5,5A,1.62645
Missouri,Linn County,6,5A,1.5239
Missouri,Linn County,7,5A,1.71935
Missouri,Linn County,8,5A,1.84215
Missouri,Linn County,9,5A,1.8685
Missouri,Linn County,10,5A,2.0975
Missouri,Linn County,11,5A,1.2394
Missouri,Linn County,12,5A,1.42885
Missouri,Linn County,13,5A,1.3582
Missouri,Linn County,14,5A,1.5709
Missouri,Livingston County,1,5A,1.1682
Missouri,Livingston County,2,5A,1.1452
Missouri,Livingston County,3,5A,1.51165
Missouri,Livingston County,4,5A,1.3967
Missouri,Livingston County,5,5A,1.62645
Missouri,Livingston County,6,5A,1.5239
Missouri,Livingston County,7,5A,1.71935
Missouri,Livingston County,8,5A,1.84215
Missouri,Livingston County,9,5A,1.8685
Missouri,Livingston County,10,5A,2.0975
Missouri,Livingston County,11,5A,1.2394
Missouri,Livingston County,12,5A,1.42885
Missouri,Livingston County,13,5A,1.3582
Missouri,Livingston County,14,5A,1.5709
Missouri,Macon County,1,5A,1.1682
Missouri,Macon County,2,5A,1.1452
Missouri,Macon County,3,5A,1.51165
Missouri,Macon County,4,5A,1.3967
Missouri,Macon County,5,5A,1.62645
Missouri,Macon County,6,5A,1.5239
Missouri,Macon County,7,5A,1.71935
Missouri,Macon County,8,5A,1.84215
Missouri,Macon County,9,5A,1.8685
Missouri,Macon County,10,5A,2.0975
Missouri,Macon County,11,5A,1.2394
Missouri,Macon County,12,5A,1.42885
Missouri,Macon County,13,5A,1.3582
Missouri,Macon County,14,5A,1.5709
Missouri,Madison County,1,4A,1.17335
Missouri,Madison County,2,4A,1.14975
Missouri,Madison County,3,4A,1.5183
Missouri,Madison County,4,4A,1.3989
Missouri,Madison County,5,4A,1.62745
Missouri,Madison County,6,4A,1.5598
Missouri,Madison County,7,4A,1.77255
Missouri,Madison County,8,4A,1.8474
Missouri,Madison County,9,4A,1.9314
Missouri,Madison County,10,4A,2.1151
Missouri,Madison County,11,4A,1.28235
Missouri,Madison County,12,4A,1.43915
Missouri,Madison County,13,4A,1.36535
Missouri,Madison County,14,4A,1.5873
Missouri,Maries County,1,4A,1.17335
Missouri,Maries County,2,4A,1.14975
Missouri,Maries County,3,4A,1.5183
Missouri,Maries County,4,4A,1.3989
Missouri,Maries County,5,4A,1.62745
Missouri,Maries County,6,4A,1.5598
Missouri,Maries County,7,4A,1.77255
Missouri,Maries County,8,4A,1.8474
Missouri,Maries County,9,4A,1.9314
Missouri,Maries County,10,4A,2.1151
Missouri,Maries County,11,4A,1.28235
Missouri,Maries County,12,4A,1.43915
Missouri,Maries County,13,4A,1.36535
Missouri,Maries County,14,4A,1.5873
Missouri,Marion County,1,5A,1.1682
Missouri,Marion County,2,5A,1.1452
Missouri,Marion County,3,5A,1.51165
Missouri,Marion County,4,5A,1.3967
Missouri,Marion County,5,5A,1.62645
Missouri,Marion County,6,5A,1.5239
Missouri,Marion County,7,5A,1.71935
Missouri,Marion County,8,5A,1.84215
Missouri,Marion County,9,5A,1.8685
Missouri,Marion County,10,5A,2.0975
Missouri,Marion County,11,5A,1.2394
Missouri,Marion County,12,5A,1.42885
Missouri,Marion County,13,5A,1.3582
Missouri,Marion County,14,5A,1.5709
Missouri,McDonald County,1,4A,1.17335
Missouri,McDonald County,2,4A,1.14975
Missouri,McDonald County,3,4A,1.5183
Missouri,McDonald County,4,4A,1.3989
Missouri,McDonald County,5,4A,1.62745
Missouri,McDonald County,6,4A,1.5598
Missouri,McDonald County,7,4A,1.77255
Missouri,McDonald County,8,4A,1.8474
Missouri,McDonald County,9,4A,1.9314
Missouri,McDonald County,10,4A,2.1151
Missouri,McDonald County,11,4A,1.28235
Missouri,McDonald County,12,4A,1.43915
Missouri,McDonald County,13,4A,1.36535
Missouri,McDonald County,14,4A,1.5873
Missouri,Mercer County,1,5A,1.1682
Missouri,Mercer County,2,5A,1.1452
Missouri,Mercer County,3,5A,1.51165
Missouri,Mercer County,4,5A,1.3967
Missouri,Mercer County,5,5A,1.62645
Missouri,Mercer County,6,5A,1.5239
Missouri,Mercer County,7,5A,1.71935
Missouri,Mercer County,8,5A,1.84215
Missouri,Mercer County,9,5A,1.8685
Missouri,Mercer County,10,5A,2.0975
Missouri,Mercer County,11,5A,1.2394
Missouri,Mercer County,12,5A,1.42885
Missouri,Mercer County,13,5A,1.3582
Missouri,Mercer County,14,5A,1.5709
Missouri,Miller County,1,4A,1.17335
Missouri,Miller County,2,4A,1.14975
Missouri,Miller County,3,4A,1.5183
Missouri,Miller County,4,4A,1.3989
Missouri,Miller County,5,4A,1.62745
Missouri,Miller County,6,4A,1.5598
Missouri,Miller County,7,4A,1.77255
Missouri,Miller County,8,4A,1.8474
Missouri,Miller County,9,4A,1.9314
Missouri,Miller County,10,4A,2.1151
Missouri,Miller County,11,4A,1.28235
Missouri,Miller County,12,4A,1.43915
Missouri,Miller County,13,4A,1.36535
Missouri,Miller County,14,4A,1.5873
Missouri,Mississippi County,1,4A,1.17335
Missouri,Mississippi County,2,4A,1.14975
Missouri,Mississippi County,3,4A,1.5183
Missouri,Mississippi County,4,4A,1.3989
Missouri,Mississippi County,5,4A,1.62745
Missouri,Mississippi County,6,4A,1.5598
Missouri,Mississippi County,7,4A,1.77255
Missouri,Mississippi County,8,4A,1.8474
Missouri,Mississippi County,9,4A,1.9314
Missouri,Mississippi County,10,4A,2.1151
Missouri,Mississippi County,11,4A,1.28235
Missouri,Mississippi County,12,4A,1.43915
Missouri,Mississippi County,13,4A,1.36535
Missouri,Mississippi County,14,4A,1.5873
Missouri,Moniteau County,1,4A,1.17335
Missouri,Moniteau County,2,4A,1.14975
Missouri,Moniteau County,3,4A,1.5183
Missouri,Moniteau County,4,4A,1.3989
Missouri,Moniteau County,5,4A,1.62745
Missouri,Moniteau County,6,4A,1.5598
Missouri,Moniteau County,7,4A,1.77255
Missouri,Moniteau County,8,4A,1.8474
Missouri,Moniteau County,9,4A,1.9314
Missouri,Moniteau County,10,4A,2.1151
Missouri,Moniteau County,11,4A,1.28235
Missouri,Moniteau County,12,4A,1.43915
Missouri,Moniteau County,13,4A,1.36535
Missouri,Moniteau County,14,4A,1.5873
Missouri,Monroe County,1,4A,1.17335
Missouri,Monroe County,2,4A,1.14975
Missouri,Monroe County,3,4A,1.5183
Missouri,Monroe County,4,4A,1.3989
Missouri,Monroe County,5,4A,1.62745
Missouri,Monroe County,6,4A,1.5598
Missouri,Monroe County,7,4A,1.77255
Missouri,Monroe County,8,4A,1.8474
Missouri,Monroe County,9,4A,1.9314
Missouri,Monroe County,10,4A,2.1151
Missouri,Monroe County,11,4A,1.28235
Missouri,Monroe County,12,4A,1.43915
Missouri,Monroe County,13,4A,1.36535
Missouri,Monroe County,14,4A,1.5873
Missouri,Montgomery County,1,4A,1.17335
Missouri,Montgomery County,2,4A,1.14975
Missouri,Montgomery County,3,4A,1.5183
Missouri,Montgomery County,4,4A,1.3989
Missouri,Montgomery County,5,4A,1.62745
Missouri,Montgomery County,6,4A,1.5598
Missouri,Montgomery County,7,4A,1.77255
Missouri,Montgomery County,8,4A,1.8474
Missouri,Montgomery County,9,4A,1.9314
Missouri,Montgomery County,10,4A,2.1151
Missouri,Montgomery County,11,4A,1.28235
Missouri,Montgomery County,12,4A,1.43915
Missouri,Montgomery County,13,4A,1.36535
Missouri,Montgomery County,14,4A,1.5873
Missouri,Morgan County,1,4A,1.17335
Missouri,Morgan County,2,4A,1.14975
Missouri,Morgan County,3,4A,1.5183
Missouri,Morgan County,4,4A,1.3989
Missouri,Morgan County,5,4A,1.62745
Missouri,Morgan County,6,4A,1.5598
Missouri,Morgan County,7,4A,1.77255
Missouri,Morgan County,8,4A,1.8474
Missouri,Morgan County,9,4A,1.9314
Missouri,Morgan County,10,4A,2.1151
Missouri,Morgan County,11,4A,1.28235
Missouri,Morgan County,12,4A,1.43915
Missouri,Morgan County,13,4A,1.36535
Missouri,Morgan County,14,4A,1.5873
Missouri,New Madrid County,1,4A,1.17335
Missouri,New Madrid County,2,4A,1.14975
Missouri,New Madrid County,3,4A,1.5183
Missouri,New Madrid County,4,4A,1.3989
Missouri,New Madrid County,5,4A,1.62745
Missouri,New Madrid County,6,4A,1.5598
Missouri,New Madrid County,7,4A,1.77255
Missouri,New Madrid County,8,4A,1.8474
Missouri,New Madrid County,9,4A,1.9314
Missouri,New Madrid County,10,4A,2.1151
Missouri,New Madrid County,11,4A,1.28235
Missouri,New Madrid County,12,4A,1.43915
Missouri,New Madrid County,13,4A,1.36535
Missouri,New Madrid County,14,4A,1.5873
Missouri,Newton County,1,4A,1.17335
Missouri,Newton County,2,4A,1.14975
Missouri,Newton County,3,4A,1.5183
Missouri,Newton County,4,4A,1.3989
Missouri,Newton County,5,4A,1.62745
Missouri,Newton County,6,4A,1.5598
Missouri,Newton County,7,4A,1.77255
Missouri,Newton County,8,4A,1.8474
Missouri,Newton County,9,4A,1.9314
Missouri,Newton County,10,4A,2.1151
Missouri,Newton County,11,4A,1.28235
Missouri,Newton County,12,4A,1.43915
Missouri,Newton County,13,4A,1.36535
Missouri,Newton County,14,4A,1.5873
Missouri,Nodaway County,1,5A,1.1682
Missouri,Nodaway County,2,5A,1.1452
Missouri,Nodaway County,3,5A,1.51165
Missouri,Nodaway County,4,5A,1.3967
Missouri,Nodaway County,5,5A,1.62645
Missouri,Nodaway County,6,5A,1.5239
Missouri,Nodaway County,7,5A,1.71935
Missouri,Nodaway County,8,5A,1.84215
Missouri,Nodaway County,9,5A,1.8685
Missouri,Nodaway County,10,5A,2.0975
Missouri,Nodaway County,11,5A,1.2394
Missouri,Nodaway County,12,5A,1.42885
Missouri,Nodaway County,13,5A,1.3582
Missouri,Nodaway County,14,5A,1.5709
Missouri,Oregon County,1,4A,1.17335
Missouri,Oregon County,2,4A,1.14975
Missouri,Oregon County,3,4A,1.5183
Missouri,Oregon County,4,4A,1.3989
Missouri,Oregon County,5,4A,1.62745
Missouri,Oregon County,6,4A,1.5598
Missouri,Oregon County,7,4A,1.77255
Missouri,Oregon County,8,4A,1.8474
Missouri,Oregon County,9,4A,1.9314
Missouri,Oregon County,10,4A,2.1151
Missouri,Oregon County,11,4A,1.28235
Missouri,Oregon County,12,4A,1.43915
Missouri,Oregon County,13,4A,1.36535
Missouri,Oregon County,14,4A,1.5873
Missouri,Osage County,1,4A,1.17335
Missouri,Osage County,2,4A,1.14975
Missouri,Osage County,3,4A,1.5183
Missouri,Osage County,4,4A,1.3989
Missouri,Osage County,5,4A,1.62745
Missouri,Osage County,6,4A,1.5598
Missouri,Osage County,7,4A,1.77255
Missouri,Osage County,8,4A,1.8474
Missouri,Osage County,9,4A,1.9314
Missouri,Osage County,10,4A,2.1151
Missouri,Osage County,11,4A,1.28235
Missouri,Osage County,12,4A,1.43915
Missouri,Osage County,13,4A,1.36535
Missouri,Osage County,14,4A,1.5873
Missouri,Ozark County,1,4A,1.17335
Missouri,Ozark County,2,4A,1.14975
Missouri,Ozark County,3,4A,1.5183
Missouri,Ozark County,4,4A,1.3989
Missouri,Ozark County,5,4A,1.62745
Missouri,Ozark County,6,4A,1.5598
Missouri,Ozark County,7,4A,1.77255
Missouri,Ozark County,8,4A,1.8474
Missouri,Ozark County,9,4A,1.9314
Missouri,Ozark County,10,4A,2.1151
Missouri,Ozark County,11,4A,1.28235
Missouri,Ozark County,12,4A,1.43915
Missouri,Ozark County,13,4A,1.36535
Missouri,Ozark County,14,4A,1.5873
Missouri,Pemiscot County,1,4A,1.17335
Missouri,Pemiscot County,2,4A,1.14975
Missouri,Pemiscot County,3,4A,1.5183
Missouri,Pemiscot County,4,4A,1.3989
Missouri,Pemiscot County,5,4A,1.62745
Missouri,Pemiscot County,6,4A,1.5598
Missouri,Pemiscot County,7,4A,1.77255
Missouri,Pemiscot County,8,4A,1.8474
Missouri,Pemiscot County,9,4A,1.9314
Missouri,Pemiscot County,10,4A,2.1151
Missouri,Pemiscot County,11,4A,1.28235
Missouri,Pemiscot County,12,4A,1.43915
Missouri,Pemiscot County,13,4A,1.36535
Missouri,Pemiscot County,14,4A,1.5873
Missouri,Perry County,1,4A,1.17335
Missouri,Perry County,2,4A,1.14975
Missouri,Perry County,3,4A,1.5183
Missouri,Perry County,4,4A,1.3989
Missouri,Perry County,5,4A,1.62745
Missouri,Perry County,6,4A,1.5598
Missouri,Perry County,7,4A,1.77255
Missouri,Perry County,8,4A,1.8474
Missouri,Perry County,9,4A,1.9314
Missouri,Perry County,10,4A,2.1151
Missouri,Perry County,11,4A,1.28235
Missouri,Perry County,12,4A,1.43915
Missouri,Perry County,13,4A,1.36535
Missouri,Perry County,14,4A,1.5873
Missouri,Pettis County,1,4A,1.17335
Missouri,Pettis County,2,4A,1.14975
Missouri,Pettis County,3,4A,1.5183
Missouri,Pettis County,4,4A,1.3989
Missouri,Pettis County,5,4A,1.62745
Missouri,Pettis County,6,4A,1.5598
Missouri,Pettis County,7,4A,1.77255
Missouri,Pettis County,8,4A,1.8474
Missouri,Pettis County,9,4A,1.9314
Missouri,Pettis County,10,4A,2.1151
Missouri,Pettis County,11,4A,1.28235
Missouri,Pettis County,12,4A,1.43915
Missouri,Pettis County,13,4A,1.36535
Missouri,Pettis County,14,4A,1.5873
Missouri,Phelps County,1,4A,1.17335
Missouri,Phelps County,2,4A,1.14975
Missouri,Phelps County,3,4A,1.5183
Missouri,Phelps County,4,4A,1.3989
Missouri,Phelps County,5,4A,1.62745
Missouri,Phelps County,6,4A,1.5598
Missouri,Phelps County,7,4A,1.77255
Missouri,Phelps County,8,4A,1.8474
Missouri,Phelps County,9,4A,1.9314
Missouri,Phelps County,10,4A,2.1151
Missouri,Phelps County,11,4A,1.28235
Missouri,Phelps County,12,4A,1.43915
Missouri,Phelps County,13,4A,1.36535
Missouri,Phelps County,14,4A,1.5873
Missouri,Pike County,1,5A,1.1682
Missouri,Pike County,2,5A,1.1452
Missouri,Pike County,3,5A,1.51165
Missouri,Pike County,4,5A,1.3967
Missouri,Pike County,5,5A,1.62645
Missouri,Pike County,6,5A,1.5239
Missouri,Pike County,7,5A,1.71935
Missouri,Pike County,8,5A,1.84215
Missouri,Pike County,9,5A,1.8685
Missouri,Pike County,10,5A,2.0975
Missouri,Pike County,11,5A,1.2394
Missouri,Pike County,12,5A,1.42885
Missouri,Pike County,13,5A,1.3582
Missouri,Pike County,14,5A,1.5709
Missouri,Platte County,1,4A,1.17335
Missouri,Platte County,2,4A,1.14975
Missouri,Platte County,3,4A,1.5183
Missouri,Platte County,4,4A,1.3989
Missouri,Platte County,5,4A,1.62745
Missouri,Platte County,6,4A,1.5598
Missouri,Platte County,7,4A,1.77255
Missouri,Platte County,8,4A,1.8474
Missouri,Platte County,9,4A,1.9314
Missouri,Platte County,10,4A,2.1151
Missouri,Platte County,11,4A,1.28235
Missouri,Platte County,12,4A,1.43915
Missouri,Platte County,13,4A,1.36535
Missouri,Platte County,14,4A,1.5873
Missouri,Polk County,1,4A,1.17335
Missouri,Polk County,2,4A,1.14975
Missouri,Polk County,3,4A,1.5183
Missouri,Polk County,4,4A,1.3989
Missouri,Polk County,5,4A,1.62745
Missouri,Polk County,6,4A,1.5598
Missouri,Polk County,7,4A,1.77255
Missouri,Polk County,8,4A,1.8474
Missouri,Polk County,9,4A,1.9314
Missouri,Polk County,10,4A,2.1151
Missouri,Polk County,11,4A,1.28235
Missouri,Polk County,12,4A,1.43915
Missouri,Polk County,13,4A,1.36535
Missouri,Polk County,14,4A,1.5873
Missouri,Pulaski County,1,4A,1.17335
Missouri,Pulaski County,2,4A,1.14975
Missouri,Pulaski County,3,4A,1.5183
Missouri,Pulaski County,4,4A,1.3989
Missouri,Pulaski County,5,4A,1.62745
Missouri,Pulaski County,6,4A,1.5598
Missouri,Pulaski County,7,4A,1.77255
Missouri,Pulaski County,8,4A,1.8474
Missouri,Pulaski County,9,4A,1.9314
Missouri,Pulaski County,10,4A,2.1151
Missouri,Pulaski County,11,4A,1.28235
